StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,Q179,Q67,Q69,Q70,Q71,Q94,Q95_1,Q95_2,Q95_3,Q97_1,Q97_2,Q97_3,Q97_4,Q97_5,Q97_6,Q97_7,Q97_8,Q97_9,Q97_10,Q97_11,Q6,Q16,Q100,Q99,Q102,Q103,Q104,Q105,Q107,Q106,Q108,Q109,Q13,Q14,Q111,Q113,Q115,Q117,Q119,SC0,PROLIFIC_PID,SESSION_ID,STUDY_ID
2023-05-20 18:47:03,2023-05-20 18:48:09,IP Address,62.167.96.107,100,65,True,2023-05-20 18:48:09,R_AncCVJ6IId5F5gB,,,,,46.5267,6.6243,anonymous,EN,,thisismyprolificid,approximately once a day,More than 50,More than 50,I don't have a job,"Yes, once",very low,very low,very low,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,2,A type of online scam where criminals send fraudulent messages to trick people into sharing sensitive information.,Computer infected by malware,Unsolicited job offers,support@paypal.com,no-reply@em-s.dropbox.com,It should be a gmail address,"""Click here to view the latest collection of our awesome brand !""","""Please visit our official website to update your personal account""","""We noticed some unusual activity on your account and wanted to confirm whether you made the transaction of 500chf at [Merchant Name] on [Date]. If this was not you, please contact us immediately to resolve the issue.""",None,https://www.youtube.com/watch?v=dQw4w9WgXcQ&t=3s,bank_account.pdf.exe,Change any compromised password,Open the email and see whether it looks legitimate,Yes,No,No,No,No,10.8,,,
2023-05-20 18:49:14,2023-05-20 18:50:02,IP Address,62.167.96.107,100,48,True,2023-05-20 18:50:03,R_2mBMEa2r2SdXVqp,,,,,46.5267,6.6243,anonymous,EN,,myprolificid2,multiple times a day,More than 50,More than 50,No,"Yes, once",very low,very low,very low,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,A type of social engineering used to convince people to buy products they don't need.,All these answers are correct,Advertisements for weight loss supplements,None,no-reply@em-s.dropbox.com,It should contain no-reply,"""Thank you for your registration ! Click here to see your account details""","""It was a pleasure having you as a customer. Don’t hesitate to come back or contact us to the following link if you need our help again.""","""This is a notification from the Cybercrime Division of your local police department. Our records indicate that your internet connection was used to access illegal content and distribute malware. To avoid prosecution, you must pay a fine of 500chf within 24 hours. Failure to comply will result in legal action being taken against you.""","""We are excited to announce our new website and features. Find more by clicking on the following link""",None,Important_doc.docx,Change any compromised password,Ignore it,Yes,Yes,Yes,No,Yes,14.0,,,
2023-05-21 00:37:56,2023-05-21 00:44:47,IP Address,194.230.158.104,100,411,True,2023-05-21 00:44:49,R_1g7xHsyXAro8K7n,,,,,46.5267,6.6243,anonymous,EN,,myprolificid3,approximately once a day,Less than 10,More than 50,Yes,"Yes, once",very low,very low,very low,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,A type of online scam where criminals send fraudulent messages to trick people into sharing sensitive information.,All these answers are correct,Threats of account deactivation or legal action if immediate action is not taken,service@paypal.com,noreply-dropbox@noreplysupport.com,It is not suspicious,"""Click here to view the latest collection of our awesome brand !""","""As a valued customer, we're giving you a special discount! -90 % on all our offers, click here to view more!""","""As part of our routine account maintenance, we kindly request that you confirm your personal information by visiting our website and completing the validation process accordingly.""",None,http://google-file-share.c.com,bank_account.pdf.exe,Unplug your computer to get rid of the malware,Open the email and see whether it looks legitimate,Yes,No,Yes,Yes,No,19.0,,,
2023-05-21 00:55:30,2023-05-21 00:56:25,IP Address,194.230.158.104,100,55,True,2023-05-21 00:56:26,R_3J3CFqs4oNf0MXU,,,,,46.5267,6.6243,anonymous,EN,,myprolificid4,approximately once a day,Less than 10,10-50,No,"Yes, once",very low,rather low,medium,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,A type of social engineering used to convince people to buy products they don't need.,All these answers are correct,Security alert of suspicious login from an unknown location,service@paypal.com,noreply-dropbox@noreplysupport.com,It should contain no-reply,"""Click here to view the latest collection of our awesome brand !""",None,"""This is a notification from the Cybercrime Division of your local police department. Our records indicate that your internet connection was used to access illegal content and distribute malware. To avoid prosecution, you must pay a fine of 500chf within 24 hours. Failure to comply will result in legal action being taken against you.""","""Don't forget to submit your report by Friday, April 9th. Submit with the following link""",https://www.you.tube.com/account,Important_doc.docx,Change any compromised password,Open the email and see whether it looks legitimate,No,No,Yes,Yes,No,15.0,,,
2023-05-21 02:02:47,2023-05-21 02:04:31,IP Address,194.230.158.104,100,104,True,2023-05-21 02:04:32,R_T0JaFM08b7LgGDn,,,,,46.5267,6.6243,anonymous,EN,,myprolificID5,approximately once a week,Less than 10,Less than 10,No,"Yes, once",very low,rather low,medium,3,2,3,3,3,3,2,3,1 -Strongly Disagree,2,1 -Strongly Disagree,A type of online scam where criminals send fraudulent messages to trick people into sharing sensitive information.,All these answers are correct,Unsolicited job offers,support@paypal.com,noreply-dropbox@noreplysupport.com,It should be a gmail address,"""Click here to view the latest collection of our awesome brand !""","""As a valued customer, we're giving you a special discount! -90 % on all our offers, click here to view more!""","""We noticed some unusual activity on your account and wanted to confirm whether you made the transaction of 500chf at [Merchant Name] on [Date]. If this was not you, please contact us immediately to resolve the issue.""","""We are excited to announce our new website and features. Find more by clicking on the following link""",https://cutt.ly/V8rT54mnJ90,bank_invoice.scr,Delete the phishing email,Report it so the organization can investigate,No,No,No,Yes,Yes,17.2,,,
2023-05-21 23:41:11,2023-05-21 23:42:03,IP Address,62.167.96.107,100,51,True,2023-05-21 23:42:03,R_2CVRkdjs8fYUBRB,,,,,46.5267,6.6243,anonymous,EN,,thisisaprolificid,approximately once a week,More than 50,10-50,No,"No, never",very low,very low,very low,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,A type of social engineering used to convince people to buy products they don't need.,Computer infected by malware,Security alert of suspicious login from an unknown location,service@paypal.com,noreply-dropbox@noreplysupport.com,It should contain no-reply,None,"""As a valued customer, we're giving you a special discount! -90 % on all our offers, click here to view more!""","""As part of our routine account maintenance, we kindly request that you confirm your personal information by visiting our website and completing the validation process accordingly.""","""Don't forget to submit your report by Friday, April 9th. Submit with the following link""",http://google-file-share.c.com,bank_invoice.scr,Change any compromised password,Show your coworkers to see what they think,Yes,No,No,No,Yes,9.0,,,
2023-05-21 23:52:18,2023-05-21 23:58:24,IP Address,62.167.96.107,100,365,True,2023-05-21 23:58:24,R_1NDsJqRtfuS7sG8,,,,,46.5267,6.6243,anonymous,EN,,testid,approximately once a day,Less than 10,More than 50,No,"Yes, more than once",very low,very low,very low,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,A type of online scam where criminals send fraudulent messages to trick people into sharing sensitive information.,Computer infected by malware,Advertisements for weight loss supplements,servicepaypal@gmail.com,no-reply@dropbox.com,It should be a gmail address,"""Your bank account password has been compromised ! If you don’t act fast, hackers might steal your money ! Click here to reinitialize your password""","""As a valued customer, we're giving you a special discount! -90 % on all our offers, click here to view more!""",None,"""Please make sure to verify your account information with the following link""",None,Important_doc.docx,Change any compromised password,Ignore it,Yes,Yes,No,Yes,Yes,18.0,,,
2023-05-22 02:14:20,2023-05-22 02:15:11,IP Address,62.167.96.107,100,51,True,2023-05-22 02:15:12,R_vpiPbJ8SU94ulNv,,,,,46.5267,6.6243,anonymous,EN,,mytestid123,approximately once a week,More than 50,10-50,No,"Yes, once",very low,rather low,medium,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,A type of online advertising that uses deceptive tactics to attract clicks.,Financial loss,Unsolicited job offers,None,noreply-dropbox@noreplysupport.com,It should be a gmail address,"""Thank you for your registration ! Click here to see your account details""","""It was a pleasure having you as a customer. Don’t hesitate to come back or contact us to the following link if you need our help again.""","""As part of our routine account maintenance, we kindly request that you confirm your personal information by visiting our website and completing the validation process accordingly.""","""Please make sure to verify your account information with the following link""",http://google-file-share.c.com,bank_invoice.scr,Unplug your computer to get rid of the malware,Open the email and see whether it looks legitimate,Yes,No,Yes,Yes,Yes,5.0,,,
2023-05-22 02:57:56,2023-05-22 02:58:46,IP Address,62.167.96.107,100,50,True,2023-05-22 02:58:47,R_RnyTAJjh7vx4Fzj,,,,,46.5267,6.6243,anonymous,EN,,TESTID123,approximately once a day,More than 50,,No,"Yes, once",rather low,rather high,very high,3,3,4,5- Strongly Agree,3,3,3,3,2,4,3,A type of malware that infects computers and steals personal data.,Financial loss,Advertisements for weight loss supplements,None,no-reply@dropbox.com,It is not suspicious,None,None,"""We noticed some unusual activity on your account and wanted to confirm whether you made the transaction of 500chf at [Merchant Name] on [Date]. If this was not you, please contact us immediately to resolve the issue.""",None,https://www.you.tube.com/account,Important_doc.docx,Change any compromised password,Open the email and see whether it looks legitimate,No,No,No,No,No,5.8,,,
2023-05-22 03:05:23,2023-05-22 03:06:38,IP Address,62.167.96.107,100,74,True,2023-05-22 03:06:40,R_2zvSw7wNE6inJMy,,,,,46.5267,6.6243,anonymous,EN,,prolificIDDD,multiple times a day,10-50,10-50,I don't have a job,"Yes, more than once",very high,very high,very high,4,4,5- Strongly Agree,5- Strongly Agree,5- Strongly Agree,4,4,5- Strongly Agree,5- Strongly Agree,5- Strongly Agree,5- Strongly Agree,A type of online advertising that uses deceptive tactics to attract clicks.,All these answers are correct,Unsolicited job offers,None,no-reply@em-s.dropbox.com,The domain address should contain google.com,"""Your bank account password has been compromised ! If you don’t act fast, hackers might steal your money ! Click here to reinitialize your password""","""It was a pleasure having you as a customer. Don’t hesitate to come back or contact us to the following link if you need our help again.""","""As part of our routine account maintenance, we kindly request that you confirm your personal information by visiting our website and completing the validation process accordingly.""","""Don't forget to submit your report by Friday, April 9th. Submit with the following link""",https://www.you.tube.com/account,None,Change any compromised password,Open the email and see whether it looks legitimate,No,No,No,No,Yes,12.1,,,
2023-05-22 03:09:03,2023-05-22 03:09:49,IP Address,62.167.96.107,100,45,True,2023-05-22 03:09:50,R_1puSECLySeqpA8b,,,,,46.5267,6.6243,anonymous,EN,,feagegaegaegaw,approximately once a week,Less than 5,More than 50,I don't have a job,"Yes, more than once",very high,very high,very high,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,1 -Strongly Disagree,A type of social engineering used to convince people to buy products they don't need.,Computer infected by malware,Security alert of suspicious login from an unknown location,paypal@paypal.com,no-reply@em-s.dropbox.com,"Company names in email addresses always have capital letters, so « google » should be written « Google »","""Your bank account password has been compromised ! If you don’t act fast, hackers might steal your money ! Click here to reinitialize your password""","""As a valued customer, we're giving you a special discount! -90 % on all our offers, click here to view more!""","""This is a notification from the Cybercrime Division of your local police department. Our records indicate that your internet connection was used to access illegal content and distribute malware. To avoid prosecution, you must pay a fine of 500chf within 24 hours. Failure to comply will result in legal action being taken against you.""","""We are excited to announce our new website and features. Find more by clicking on the following link""",https://cutt.ly/V8rT54mnJ90,None,Unplug your computer to get rid of the malware,Open the email and see whether it looks legitimate,Yes,Yes,Yes,Yes,No,9.0,,,
2023-05-22 03:14:10,2023-05-22 03:16:18,IP Address,62.167.96.107,100,127,True,2023-05-22 03:16:18,R_envmCLB9iNFmJNL,,,,,46.5267,6.6243,anonymous,EN,,MYTESTID,multiple times an hour,Less than 5,More than 50,I don't have a job,"No, never",very high,very high,very high,5- Strongly Agree,5- Strongly Agree,5- Strongly Agree,5- Strongly Agree,5- Strongly Agree,5- Strongly Agree,5- Strongly Agree,5- Strongly Agree,1 -Strongly Disagree,5- Strongly Agree,5- Strongly Agree,A type of social engineering used to convince people to buy products they don't need.,Identity theft,Advertisements for weight loss supplements,None,None,"Company names in email addresses always have capital letters, so « google » should be written « Google »","""Thank you for your registration ! Click here to see your account details""",None,"""As part of our routine account maintenance, we kindly request that you confirm your personal information by visiting our website and completing the validation process accordingly.""","""Please make sure to verify your account information with the following link""",https://www.youtube.com/watch?v=dQw4w9WgXcQ&t=3s,paypal_account_details.exe,Delete the phishing email,Show your coworkers to see what they think,No,No,No,Yes,Yes,6.0,,,
2023-05-22 03:20:00,2023-05-22 03:20:54,IP Address,62.167.96.107,100,53,True,2023-05-22 03:20:56,R_3GpTwQRCcwGz0Tf,,,,,46.5267,6.6243,anonymous,EN,,sssss,multiple times a day,Less than 10,More than 50,No,"Yes, once",very high,very high,very high,4,3,4,4,4,3,3,3,5- Strongly Agree,4,3,A type of online scam where criminals send fraudulent messages to trick people into sharing sensitive information.,Identity theft,Unsolicited job offers,None,no-reply@em-s.dropbox.com,It should be a gmail address,"""Click here to view the latest collection of our awesome brand !""","""Please visit our official website to update your personal account""",None,"""Please make sure to verify your account information with the following link""",https://www.you.tube.com/account,Important_doc.docx,Unplug your computer to get rid of the malware,Open the email and see whether it looks legitimate,No,Yes,No,Yes,Yes,7.1,,,
2023-05-22 03:48:36,2023-05-22 03:49:27,IP Address,62.167.96.107,100,50,True,2023-05-22 03:49:29,R_2f9Hv4I1iOzeULe,,,,,46.5267,6.6243,anonymous,EN,,ttttttttt,approximately once a day,10-50,10-50,Yes,"Yes, more than once",very high,very high,very high,5- Strongly Agree,5- Strongly Agree,4,5- Strongly Agree,5- Strongly Agree,5- Strongly Agree,2,5- Strongly Agree,3,4,4,A type of malware that infects computers and steals personal data.,Loss of personal data,Threats of account deactivation or legal action if immediate action is not taken,servicepaypal@gmail.com,noreply-dropbox@noreplysupport.com,It should be a gmail address,"""Your bank account password has been compromised ! If you don’t act fast, hackers might steal your money ! Click here to reinitialize your password""","""It was a pleasure having you as a customer. Don’t hesitate to come back or contact us to the following link if you need our help again.""","""We noticed some unusual activity on your account and wanted to confirm whether you made the transaction of 500chf at [Merchant Name] on [Date]. If this was not you, please contact us immediately to resolve the issue.""","""We are excited to announce our new website and features. Find more by clicking on the following link""",https://www.youtube.com/watch?v=dQw4w9WgXcQ&t=3s,paypal_account_details.exe,Delete the phishing email,Open the email and see whether it looks legitimate,No,Yes,No,No,No,14.9,,,
2023-05-22 03:51:32,2023-05-22 03:52:24,IP Address,62.167.96.107,100,51,True,2023-05-22 03:52:26,R_1KxSTsJHKfPyCwE,,,,,46.5267,6.6243,anonymous,EN,,tttttttttt,approximately once a week,10-50,10-50,I don't have a job,"Yes, once",very high,very high,very high,3,4,4,4,2,4,4,4,3,4,4,A type of social engineering used to convince people to buy products they don't need.,Financial loss,Threats of account deactivation or legal action if immediate action is not taken,support@paypal.com,no-reply@em-s.dropbox.com,It should be a gmail address,None,"""As a valued customer, we're giving you a special discount! -90 % on all our offers, click here to view more!""","""This is a notification from the Cybercrime Division of your local police department. Our records indicate that your internet connection was used to access illegal content and distribute malware. To avoid prosecution, you must pay a fine of 500chf within 24 hours. Failure to comply will result in legal action being taken against you.""","""Don't forget to submit your report by Friday, April 9th. Submit with the following link""",https://cutt.ly/V8rT54mnJ90,bank_invoice.scr,Unplug your computer to get rid of the malware,Show your coworkers to see what they think,No,No,No,No,No,10.0,,,
2023-05-22 04:01:23,2023-05-22 04:02:47,IP Address,62.167.96.107,100,83,True,2023-05-22 04:02:47,R_DJ0nS0gTuMxjDqx,,,,,46.5267,6.6243,anonymous,EN,,esgsegesgsegesge,approximately once a week,10-50,10-50,I don't have a job,"Yes, once",very high,very high,very high,4,3,3,2,2,5- Strongly Agree,4,3,5- Strongly Agree,3,3,A type of online scam where criminals send fraudulent messages to trick people into sharing sensitive information.,Financial loss,Security alert of suspicious login from an unknown location,servicepaypal@gmail.com,None,It should be a gmail address,None,"""Please visit our official website to update your personal account""","""This is a notification from the Cybercrime Division of your local police department. Our records indicate that your internet connection was used to access illegal content and distribute malware. To avoid prosecution, you must pay a fine of 500chf within 24 hours. Failure to comply will result in legal action being taken against you.""","""We are excited to announce our new website and features. Find more by clicking on the following link""",http://google-file-share.c.com,bank_account.pdf.exe,Unplug your computer to get rid of the malware,Show your coworkers to see what they think,Yes,No,Yes,No,No,9.6,,,
2023-05-22 04:06:47,2023-05-22 04:08:24,IP Address,62.167.96.107,100,96,True,2023-05-22 04:08:26,R_2tbb5js17mD89DT,,,,,46.5267,6.6243,anonymous,EN,,wwaawwawawawa,multiple times a day,Less than 10,More than 50,I don't have a job,"Yes, once",very high,very high,very high,1 -Strongly Disagree,3,4,4,4,5- Strongly Agree,4,4,3,2,4,A type of social engineering used to convince people to buy products they don't need.,All these answers are correct,Threats of account deactivation or legal action if immediate action is not taken,None,noreply-dropbox@noreplysupport.com,"Company names in email addresses always have capital letters, so « google » should be written « Google »","""Click here to view the latest collection of our awesome brand !""","""Please visit our official website to update your personal account""","""As part of our routine account maintenance, we kindly request that you confirm your personal information by visiting our website and completing the validation process accordingly.""","""Please make sure to verify your account information with the following link""",https://www.youtube.com/watch?v=dQw4w9WgXcQ&t=3s,paypal_account_details.exe,Change any compromised password,Report it so the organization can investigate,No,Yes,Yes,Yes,No,18.7,,,
2023-05-22 04:08:47,2023-05-22 04:10:10,IP Address,62.167.96.107,100,82,True,2023-05-22 04:10:10,R_1gvFlknusmiWYvN,,,,,46.5267,6.6243,anonymous,EN,,HHHHHHHHHHHHHH,approximately once a day,10-50,More than 50,No,"Yes, once",very high,very high,very high,5- Strongly Agree,4,1 -Strongly Disagree,4,4,5- Strongly Agree,5- Strongly Agree,3,5- Strongly Agree,2,4,A type of online scam where criminals send fraudulent messages to trick people into sharing sensitive information.,Identity theft,Security alert of suspicious login from an unknown location,servicepaypal@gmail.com,no-reply@em-s.dropbox.com,It should be a gmail address,None,None,"""This is a notification from the Cybercrime Division of your local police department. Our records indicate that your internet connection was used to access illegal content and distribute malware. To avoid prosecution, you must pay a fine of 500chf within 24 hours. Failure to comply will result in legal action being taken against you.""","""We are excited to announce our new website and features. Find more by clicking on the following link""",https://www.you.tube.com/account,bank_invoice.scr,Unplug your computer to get rid of the malware,Open the email and see whether it looks legitimate,Yes,No,Yes,No,Yes,9.7,,,
2023-05-22 04:19:51,2023-05-22 04:20:56,IP Address,62.167.96.107,100,64,True,2023-05-22 04:20:56,R_Z4ZhDA5LOTzYeZj,,,,,46.5267,6.6243,anonymous,EN,,testid,approximately once a day,10-50,10-50,No,"Yes, once",very high,very high,very high,4,5- Strongly Agree,5- Strongly Agree,4,2,5- Strongly Agree,4,4,3,4,3,A type of online advertising that uses deceptive tactics to attract clicks.,Identity theft,Advertisements for weight loss supplements,paypal@paypal.com,noreply-dropbox@noreplysupport.com,It should be a gmail address,"""Click here to view the latest collection of our awesome brand !""",None,None,"""Please make sure to verify your account information with the following link""",https://cutt.ly/V8rT54mnJ90,bank_account.pdf.exe,Unplug your computer to get rid of the malware,Open the email and see whether it looks legitimate,Yes,No,Yes,No,Yes,4.4,,,
2023-05-22 04:21:42,2023-05-22 04:22:37,IP Address,62.167.96.107,100,55,True,2023-05-22 04:22:39,R_2assnAtdUCv5PiE,,,,,46.5267,6.6243,anonymous,EN,,testid2,multiple times a day,10-50,10-50,Yes,"No, never",very high,very high,very high,5- Strongly Agree,4,4,4,4,4,4,4,4,5- Strongly Agree,2,A type of online scam where criminals send fraudulent messages to trick people into sharing sensitive information.,Computer infected by malware,Advertisements for weight loss supplements,service@paypal.com,no-reply@em-s.dropbox.com,The domain address should contain google.com,"""Your bank account password has been compromised ! If you don’t act fast, hackers might steal your money ! Click here to reinitialize your password""","""It was a pleasure having you as a customer. Don’t hesitate to come back or contact us to the following link if you need our help again.""","""This is a notification from the Cybercrime Division of your local police department. Our records indicate that your internet connection was used to access illegal content and distribute malware. To avoid prosecution, you must pay a fine of 500chf within 24 hours. Failure to comply will result in legal action being taken against you.""",None,https://www.you.tube.com/account,None,Delete the phishing email,Report it so the organization can investigate,No,Yes,No,No,Yes,14.8,,,
2023-05-22 10:46:32,2023-05-22 10:46:39,Survey Preview,,100,6,True,2023-05-22 10:46:39,R_2rlmc9p82KmjPYC,,,,,47.3857,8.5348,preview,EN,"I do not consent, I do not wish to participate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
2023-05-22 14:44:18,2023-05-22 14:45:07,IP Address,128.179.152.144,100,49,True,2023-05-22 14:45:08,R_AzeWQTqSN6Ram2J,,,,,46.5504,6.5517,anonymous,EN,"I consent, begin the study",testid123,approximately once a week,More than 50,,Yes,"Yes, once",very high,very high,very high,1 -Strongly Disagree,3,2,1 -Strongly Disagree,2,4,2,3,3,5- Strongly Agree,4,A type of social engineering used to convince people to buy products they don't need.,All these answers are correct,Unsolicited job offers,support@paypal.com,None,It is not suspicious,None,"""It was a pleasure having you as a customer. Don’t hesitate to come back or contact us to the following link if you need our help again.""","""We noticed some unusual activity on your account and wanted to confirm whether you made the transaction of 500chf at [Merchant Name] on [Date]. If this was not you, please contact us immediately to resolve the issue.""","""Don't forget to submit your report by Friday, April 9th. Submit with the following link""",None,bank_account.pdf.exe,Delete the phishing email,Open the email and see whether it looks legitimate,No,Yes,Yes,Yes,No,6.4,,,
2023-05-22 17:36:48,2023-05-22 17:39:23,IP Address,128.179.152.144,100,154,True,2023-05-22 17:39:25,R_3PBl7RgLS8S7NxM,,,,,46.5504,6.5517,anonymous,EN,"I consent, begin the study",{{%PROLIFIC_PID%}},approximately once a day,10-50,More than 50,I don't have a job,"Yes, more than once",very high,very high,very high,2,5- Strongly Agree,3,4,2,2,3,1 -Strongly Disagree,1 -Strongly Disagree,3,4,A type of online advertising that uses deceptive tactics to attract clicks.,Financial loss,Threats of account deactivation or legal action if immediate action is not taken,service@paypal.com,None,It should contain no-reply,"""Click here to view the latest collection of our awesome brand !""","""It was a pleasure having you as a customer. Don’t hesitate to come back or contact us to the following link if you need our help again.""","""We noticed some unusual activity on your account and wanted to confirm whether you made the transaction of 500chf at [Merchant Name] on [Date]. If this was not you, please contact us immediately to resolve the issue.""","""Don't forget to submit your report by Friday, April 9th. Submit with the following link""",https://cutt.ly/V8rT54mnJ90,paypal_account_details.exe,Change any compromised password,Show your coworkers to see what they think,No,Yes,No,Yes,Yes,7.7,{{%PROLIFIC_PID%}},{{%SESSION_ID%}},{{%STUDY_ID%}}
2023-05-22 17:51:04,2023-05-22 17:51:56,IP Address,128.179.152.144,100,51,True,2023-05-22 17:51:57,R_26b9n9wxUk1XSXQ,,,,,46.5504,6.5517,anonymous,EN,"I consent, begin the study",{{%PROLIFIC_PID%}},approximately once a day,10-50,10-50,No,"Yes, more than once",medium,very high,rather high,3,3,3,2,4,3,3,3,3,4,3,A type of malware that infects computers and steals personal data.,Identity theft,Advertisements for weight loss supplements,support@paypal.com,no-reply@dropbox.com,"Company names in email addresses always have capital letters, so « google » should be written « Google »","""Your bank account password has been compromised ! If you don’t act fast, hackers might steal your money ! Click here to reinitialize your password""","""It was a pleasure having you as a customer. Don’t hesitate to come back or contact us to the following link if you need our help again.""","""We noticed some unusual activity on your account and wanted to confirm whether you made the transaction of 500chf at [Merchant Name] on [Date]. If this was not you, please contact us immediately to resolve the issue.""",None,http://google-file-share.c.com,bank_invoice.scr,Unplug your computer to get rid of the malware,Open the email and see whether it looks legitimate,Yes,Yes,Yes,No,Yes,2.8,{{%PROLIFIC_PID%}},{{%SESSION_ID%}},{{%STUDY_ID%}}
2023-05-22 17:55:41,2023-05-22 17:56:27,IP Address,128.179.152.144,100,45,True,2023-05-22 17:56:27,R_1inhQEYFHH5Ahrj,,,,,46.5504,6.5517,anonymous,EN,"I consent, begin the study",123,approximately once a week,Less than 10,Less than 10,No,"Yes, more than once",rather low,medium,rather high,2,4,1 -Strongly Disagree,3,3,1 -Strongly Disagree,2,5- Strongly Agree,4,3,2,A type of online advertising that uses deceptive tactics to attract clicks.,Computer infected by malware,Security alert of suspicious login from an unknown location,None,noreply-dropbox@noreplysupport.com,The domain address should contain google.com,"""Your bank account password has been compromised ! If you don’t act fast, hackers might steal your money ! Click here to reinitialize your password""","""Please visit our official website to update your personal account""",None,"""We are excited to announce our new website and features. Find more by clicking on the following link""",https://cutt.ly/V8rT54mnJ90,bank_invoice.scr,Delete the phishing email,Ignore it,No,No,No,Yes,Yes,9.4,123,123,123
2023-05-22 17:59:28,2023-05-22 18:00:12,IP Address,128.179.152.144,100,44,True,2023-05-22 18:00:13,R_2sdJbUFo7DqP9iK,,,,,46.5504,6.5517,anonymous,EN,"I consent, begin the study",456,approximately once a day,Less than 10,10-50,No,"Yes, more than once",rather high,very high,very high,1 -Strongly Disagree,2,2,5- Strongly Agree,1 -Strongly Disagree,3,4,3,4,2,3,A type of online advertising that uses deceptive tactics to attract clicks.,Identity theft,Advertisements for weight loss supplements,service@paypal.com,noreply-dropbox@noreplysupport.com,The domain address should contain google.com,"""Click here to view the latest collection of our awesome brand !""","""It was a pleasure having you as a customer. Don’t hesitate to come back or contact us to the following link if you need our help again.""","""As part of our routine account maintenance, we kindly request that you confirm your personal information by visiting our website and completing the validation process accordingly.""","""Plase update your account imformation to conitnue using our service, click on the following link""",https://www.youtube.com/watch?v=dQw4w9WgXcQ&t=3s,Important_doc.docx,Unplug your computer to get rid of the malware,Ignore it,No,No,No,Yes,Yes,13.7,456,456,456
2023-05-22 18:02:16,2023-05-22 18:03:11,IP Address,128.179.152.144,100,54,True,2023-05-22 18:03:12,R_ylt0b8DgxU5be4p,,,,,46.5504,6.5517,anonymous,EN,"I consent, begin the study",{{%PROLIFIC_PID%}},multiple times a day,10-50,10-50,Yes,"Yes, once",medium,rather high,very high,3,2,4,1 -Strongly Disagree,2,1 -Strongly Disagree,3,2,3,5- Strongly Agree,4,A type of social engineering used to convince people to buy products they don't need.,Computer infected by malware,Unsolicited job offers,support@paypal.com,no-reply@em-s.dropbox.com,It should be a gmail address,"""Your bank account password has been compromised ! If you don’t act fast, hackers might steal your money ! Click here to reinitialize your password""","""It was a pleasure having you as a customer. Don’t hesitate to come back or contact us to the following link if you need our help again.""","""This is a notification from the Cybercrime Division of your local police department. Our records indicate that your internet connection was used to access illegal content and distribute malware. To avoid prosecution, you must pay a fine of 500chf within 24 hours. Failure to comply will result in legal action being taken against you.""","""Don't forget to submit your report by Friday, April 9th. Submit with the following link""",https://www.you.tube.com/account,paypal_account_details.exe,Change any compromised password,Report it so the organization can investigate,Yes,No,No,Yes,Yes,9.2,{{%PROLIFIC_PID%}},{{%SESSION_ID%}},{{%STUDY_ID%}}
